sum;dependencia;mes
11607624;ESC. BAS. 2518 ELISA ALICIA LINCH;junio
9949392;ESC. BAS. 2519 TTE. EZEQUIEL ROBLES;agosto
9949392;ESC. BAS. 2519 TTE. EZEQUIEL ROBLES;julio
9949392;ESC. BAS. 2519 TTE. EZEQUIEL ROBLES;junio
58402857;ESC. BAS. 251 JOSE D.GONZALEZ;agosto
58402857;ESC. BAS. 251 JOSE D.GONZALEZ;julio
58402857;ESC. BAS. 251 JOSE D.GONZALEZ;junio
11607624;ESC. BAS. 2520 NIÑOS MARTIRES DE ACOSTA ÑU;agosto
11607624;ESC. BAS. 2520 NIÑOS MARTIRES DE ACOSTA ÑU;julio
11607624;ESC. BAS. 2520 NIÑOS MARTIRES DE ACOSTA ÑU;junio
12637410;ESC. BAS. 2521 JOSE ASUNCION FLORES;agosto
12637410;ESC. BAS. 2521 JOSE ASUNCION FLORES;julio
12637410;ESC. BAS. 2521 JOSE ASUNCION FLORES;junio
4974696;ESC. BAS. 2522 GUILLERMINA P. DE RODRIGUEZ;agosto
4974696;ESC. BAS. 2522 GUILLERMINA P. DE RODRIGUEZ;julio
4974696;ESC. BAS. 2522 GUILLERMINA P. DE RODRIGUEZ;junio
4974696;ESC. BAS. 2523 1º DE MARZO;agosto
4974696;ESC. BAS. 2523 1º DE MARZO;julio
4974696;ESC. BAS. 2523 1º DE MARZO;junio
3316464;ESC. BAS. 2524 SAN ISIDRO;agosto
3316464;ESC. BAS. 2524 SAN ISIDRO;julio
3316464;ESC. BAS. 2524 SAN ISIDRO;junio
6632928;ESC. BAS. 2525 VIRGEN DE FATIMA;agosto
6632928;ESC. BAS. 2525 VIRGEN DE FATIMA;julio
6632928;ESC. BAS. 2525 VIRGEN DE FATIMA;junio
6632928;ESC. BAS. 2526 SAN ROQUE;agosto
6632928;ESC. BAS. 2526 SAN ROQUE;julio
6632928;ESC. BAS. 2526 SAN ROQUE;junio
3316464;ESC. BAS. 2527;agosto
3316464;ESC. BAS. 2527;julio
3316464;ESC. BAS. 2527;junio
11607624;ESC. BAS. 2528 TRIFINA R. R. DE MACIEL;agosto
11607624;ESC. BAS. 2528 TRIFINA R. R. DE MACIEL;julio
11607624;ESC. BAS. 2528 TRIFINA R. R. DE MACIEL;junio
3316464;ESC. BAS. 2529 GRACIELA STROESSNER MORA;agosto
3316464;ESC. BAS. 2529 GRACIELA STROESSNER MORA;julio
3316464;ESC. BAS. 2529 GRACIELA STROESSNER MORA;junio
65346704;ESC. BAS. 252 JOSE DE ANTEQUERA Y CASTRO;agosto
65346704;ESC. BAS. 252 JOSE DE ANTEQUERA Y CASTRO;julio
65346704;ESC. BAS. 252 JOSE DE ANTEQUERA Y CASTRO;junio
6632928;ESC. BAS. 2530 DEFENSORES DEL CHACO;agosto
6632928;ESC. BAS. 2530 DEFENSORES DEL CHACO;julio
6632928;ESC. BAS. 2530 DEFENSORES DEL CHACO;junio
3316464;ESC. BAS. 2531;agosto
3316464;ESC. BAS. 2531;julio
3316464;ESC. BAS. 2531;junio
4706714;ESC. BAS. 2533 SANTO ANGEL;agosto
4706714;ESC. BAS. 2533 SANTO ANGEL;julio
4706714;ESC. BAS. 2533 SANTO ANGEL;junio
13357624;ESC. BAS. 2534 SAN MIGUEL ARCANGEL;agosto
13357624;ESC. BAS. 2534 SAN MIGUEL ARCANGEL;julio
13357624;ESC. BAS. 2534 SAN MIGUEL ARCANGEL;junio
3316464;ESC. BAS. 2536 WILLY JUNGHANSS;agosto
3316464;ESC. BAS. 2536 WILLY JUNGHANSS;julio
3316464;ESC. BAS. 2536 WILLY JUNGHANSS;junio
3316464;ESC. BAS. 2537 JUANA MARIA DE LARA;agosto
3316464;ESC. BAS. 2537 JUANA MARIA DE LARA;julio
3316464;ESC. BAS. 2537 JUANA MARIA DE LARA;junio
6632928;ESC. BAS. 2538 DEFENSORES DEL CHACO;agosto
6632928;ESC. BAS. 2538 DEFENSORES DEL CHACO;julio
6632928;ESC. BAS. 2538 DEFENSORES DEL CHACO;junio
20091124;ESC. BAS. 2539 DIVINA ESPERANZA;agosto
20091124;ESC. BAS. 2539 DIVINA ESPERANZA;julio
20091124;ESC. BAS. 2539 DIVINA ESPERANZA;junio
23778692;ESC. BAS. 253 CNEL. TEOFILO MIRANDA;agosto
23778692;ESC. BAS. 253 CNEL. TEOFILO MIRANDA;julio
23778692;ESC. BAS. 253 CNEL. TEOFILO MIRANDA;junio
3316464;ESC. BAS. 2540 GRAL. JOSE E. DIAZ;agosto
3316464;ESC. BAS. 2540 GRAL. JOSE E. DIAZ;julio
3316464;ESC. BAS. 2540 GRAL. JOSE E. DIAZ;junio
15015856;ESC. BAS. 2541 VIRGEN DE FATIMA;agosto
15015856;ESC. BAS. 2541 VIRGEN DE FATIMA;julio
15015856;ESC. BAS. 2541 VIRGEN DE FATIMA;junio
14924088;ESC. BAS. 2542 SANTA ELENA;agosto
14924088;ESC. BAS. 2542 SANTA ELENA;julio
14924088;ESC. BAS. 2542 SANTA ELENA;junio
18240552;ESC. BAS. 2543 LUIS ALBERTO DEL PARANA;agosto
18240552;ESC. BAS. 2543 LUIS ALBERTO DEL PARANA;julio
18240552;ESC. BAS. 2543 LUIS ALBERTO DEL PARANA;junio
23902070;ESC. BAS. 2544 CNEL.LEONARDO ESPINOLA CENTURION;agosto
22495070;ESC. BAS. 2544 CNEL.LEONARDO ESPINOLA CENTURION;julio
23902070;ESC. BAS. 2544 CNEL.LEONARDO ESPINOLA CENTURION;junio
18332320;ESC. BAS. 2545 SAN JOSE;agosto
18332320;ESC. BAS. 2545 SAN JOSE;julio
18332320;ESC. BAS. 2545 SAN JOSE;junio
11607624;ESC. BAS. 2546;agosto
11607624;ESC. BAS. 2546;julio
11607624;ESC. BAS. 2546;junio
16582320;ESC. BAS. 2547 VIRGEN DE FATIMA;agosto
16582320;ESC. BAS. 2547 VIRGEN DE FATIMA;julio
16582320;ESC. BAS. 2547 VIRGEN DE FATIMA;junio
14924088;ESC. BAS. 2548 NIÑO SALVADOR;agosto
18240552;ESC. BAS. 2548 NIÑO SALVADOR;julio
18240552;ESC. BAS. 2548 NIÑO SALVADOR;junio
25116088;ESC. BAS. 2549 SAN LUIS;agosto
25116088;ESC. BAS. 2549 SAN LUIS;julio
25116088;ESC. BAS. 2549 SAN LUIS;junio
73999610;ESC. BAS. 254 PROF. HERMINIA M. DE ISNARDI;agosto
74301110;ESC. BAS. 254 PROF. HERMINIA M. DE ISNARDI;julio
74301110;ESC. BAS. 254 PROF. HERMINIA M. DE ISNARDI;junio
16582320;ESC. BAS. 2550 HEROES DEL CHACO;agosto
16582320;ESC. BAS. 2550 HEROES DEL CHACO;julio
16582320;ESC. BAS. 2550 HEROES DEL CHACO;junio
34185748;ESC. BAS. 2551 DIVINO NIÑO JESUS;agosto
34185748;ESC. BAS. 2551 DIVINO NIÑO JESUS;julio
34185748;ESC. BAS. 2551 DIVINO NIÑO JESUS;junio
13265856;ESC. BAS. 2554 SAN JOSE;agosto
13265856;ESC. BAS. 2554 SAN JOSE;julio
13265856;ESC. BAS. 2554 SAN JOSE;junio
13265856;ESC. BAS. 2555;agosto
13265856;ESC. BAS. 2555;julio
13265856;ESC. BAS. 2555;junio
8291160;ESC. BAS. 2556 AGUSTIN CUEVAS GAUTO;agosto
8291160;ESC. BAS. 2556 AGUSTIN CUEVAS GAUTO;julio
8291160;ESC. BAS. 2556 AGUSTIN CUEVAS GAUTO;junio
13249178;ESC. BAS. 2557 PADRE JOSE FELIX GONZALEZ;agosto
13249178;ESC. BAS. 2557 PADRE JOSE FELIX GONZALEZ;julio
13249178;ESC. BAS. 2557 PADRE JOSE FELIX GONZALEZ;junio
19798392;ESC. BAS. 2558 EMILIANO RIVAROLA FERNANDEZ;agosto
19798392;ESC. BAS. 2558 EMILIANO RIVAROLA FERNANDEZ;julio
19798392;ESC. BAS. 2558 EMILIANO RIVAROLA FERNANDEZ;junio
51449532;ESC. BAS. 255 HEROES DEL CHACO;agosto
51449532;ESC. BAS. 255 HEROES DEL CHACO;julio
51449532;ESC. BAS. 255 HEROES DEL CHACO;junio
22034106;ESC. BAS. 2560 HEROES DEL CHACO;agosto
20375874;ESC. BAS. 2560 HEROES DEL CHACO;julio
20375874;ESC. BAS. 2560 HEROES DEL CHACO;junio
13625624;ESC. BAS. 2561 DON CARLOS ANTONIO LOPEZ;agosto
13625624;ESC. BAS. 2561 DON CARLOS ANTONIO LOPEZ;julio
13625624;ESC. BAS. 2561 DON CARLOS ANTONIO LOPEZ;junio
16582320;ESC. BAS. 2562 SAN LORENZO;agosto
16582320;ESC. BAS. 2562 SAN LORENZO;julio
16582320;ESC. BAS. 2562 SAN LORENZO;junio
3316464;ESC. BAS. 2563;agosto
3316464;ESC. BAS. 2563;julio
3316464;ESC. BAS. 2563;junio
20769820;ESC. BAS. 2564 MCAL. LOPEZ;agosto
20769820;ESC. BAS. 2564 MCAL. LOPEZ;julio
20769820;ESC. BAS. 2564 MCAL. LOPEZ;junio
3316464;ESC. BAS. 2565 ENRIQUE SOLANO LOPEZ;agosto
3316464;ESC. BAS. 2565 ENRIQUE SOLANO LOPEZ;julio
3316464;ESC. BAS. 2565 ENRIQUE SOLANO LOPEZ;junio
14035678;ESC. BAS. 2569 PARROQ. SUBV. LA INMACULADA;agosto
14035678;ESC. BAS. 2569 PARROQ. SUBV. LA INMACULADA;julio
14035678;ESC. BAS. 2569 PARROQ. SUBV. LA INMACULADA;junio
3316464;ESC. BAS. 256 PBRO. JULIO C. DUARTE ORTELLADO;agosto
3316464;ESC. BAS. 256 PBRO. JULIO C. DUARTE ORTELLADO;julio
3316464;ESC. BAS. 256 PBRO. JULIO C. DUARTE ORTELLADO;junio
48260922;ESC. BAS. 256 PBRO.JULIO C.DUARTE ORTELLADO;agosto
44944458;ESC. BAS. 256 PBRO.JULIO C.DUARTE ORTELLADO;julio
44944458;ESC. BAS. 256 PBRO.JULIO C.DUARTE ORTELLADO;junio
31503389;ESC. BAS. 257;agosto
31503389;ESC. BAS. 257;julio
31503389;ESC. BAS. 257;junio
24253748;ESC. BAS. 2570 SAN JUAN;agosto
24253748;ESC. BAS. 2570 SAN JUAN;julio
24253748;ESC. BAS. 2570 SAN JUAN;junio
18089892;ESC. BAS. 2572 SAGRADO CORAZON DE JESUS;agosto
18089892;ESC. BAS. 2572 SAGRADO CORAZON DE JESUS;julio
18089892;ESC. BAS. 2572 SAGRADO CORAZON DE JESUS;junio
22243856;ESC. BAS. 2573 SAN ROQUE;agosto
22243856;ESC. BAS. 2573 SAN ROQUE;julio
22243856;ESC. BAS. 2573 SAN ROQUE;junio
13357624;ESC. BAS. 2574 SAN ROQUE GONZALEZ DE SANTACRUZ;agosto
13357624;ESC. BAS. 2574 SAN ROQUE GONZALEZ DE SANTACRUZ;julio
13357624;ESC. BAS. 2574 SAN ROQUE GONZALEZ DE SANTACRUZ;junio
23215248;ESC. BAS. 2575 SAN AGUSTIN (10575);agosto
23215248;ESC. BAS. 2575 SAN AGUSTIN (10575);julio
23215248;ESC. BAS. 2575 SAN AGUSTIN (10575);junio
11607624;ESC. BAS. 2576 PROF. DE CARMEN JOAQUINA MARTI;agosto
11607624;ESC. BAS. 2576 PROF. DE CARMEN JOAQUINA MARTI;julio
11607624;ESC. BAS. 2576 PROF. DE CARMEN JOAQUINA MARTI;junio
12882107;ESC. BAS. 2577 INDEPENDENCIA NAC.;agosto
12882107;ESC. BAS. 2577 INDEPENDENCIA NAC.;julio
12882107;ESC. BAS. 2577 INDEPENDENCIA NAC.;junio
17687856;ESC. BAS. 2578 GRAL. BERNARDINO CABALLERO;agosto
17687856;ESC. BAS. 2578 GRAL. BERNARDINO CABALLERO;julio
17687856;ESC. BAS. 2578 GRAL. BERNARDINO CABALLERO;junio
8291160;ESC. BAS. 2579 SAN ESTANILAO;agosto
8291160;ESC. BAS. 2579 SAN ESTANILAO;julio
8291160;ESC. BAS. 2579 SAN ESTANILAO;junio
24412606;ESC. BAS. 2580 SAN FELIPE (12666);agosto
24412606;ESC. BAS. 2580 SAN FELIPE (12666);julio
25384106;ESC. BAS. 2580 SAN FELIPE (12666);junio
25225338;ESC. BAS. 2581 NIÑOS MARTIRES DE ACOSTA ÑU;agosto
25225338;ESC. BAS. 2581 NIÑOS MARTIRES DE ACOSTA ÑU;julio
25225338;ESC. BAS. 2581 NIÑOS MARTIRES DE ACOSTA ÑU;junio
23198606;ESC. BAS. 2582 DEFENSORES DEL CHACO;agosto
23198606;ESC. BAS. 2582 DEFENSORES DEL CHACO;julio
23198606;ESC. BAS. 2582 DEFENSORES DEL CHACO;junio
21707856;ESC. BAS. 2583 SAN ANTONIO DE PADUA;agosto
21707856;ESC. BAS. 2583 SAN ANTONIO DE PADUA;julio
21707856;ESC. BAS. 2583 SAN ANTONIO DE PADUA;junio
34645560;ESC. BAS. 2584 VIRGEN DEL ROSARIO;agosto
34645560;ESC. BAS. 2584 VIRGEN DEL ROSARIO;julio
34645560;ESC. BAS. 2584 VIRGEN DEL ROSARIO;junio
27434492;ESC. BAS. 2585 DR. MOISES SANTIAGO BERTONI;agosto
27434492;ESC. BAS. 2585 DR. MOISES SANTIAGO BERTONI;julio
27434492;ESC. BAS. 2585 DR. MOISES SANTIAGO BERTONI;junio
1658232;ESC. BAS. 2586;agosto
1658232;ESC. BAS. 2586;julio
1658232;ESC. BAS. 2586;junio
23784106;ESC. BAS. 2587 SAN LORENZO;agosto
23784106;ESC. BAS. 2587 SAN LORENZO;julio
23784106;ESC. BAS. 2587 SAN LORENZO;junio
29411106;ESC. BAS. 2588 SAN IGNACIO DE LOYOLA;agosto
29411106;ESC. BAS. 2588 SAN IGNACIO DE LOYOLA;julio
29411106;ESC. BAS. 2588 SAN IGNACIO DE LOYOLA;junio
11976124;ESC. BAS. 2589 SAN BARTOLOME;agosto
11976124;ESC. BAS. 2589 SAN BARTOLOME;julio
11976124;ESC. BAS. 2589 SAN BARTOLOME;junio
23754656;ESC. BAS. 258 MAYOR DE CAB.MIGUEL A. RAMOS A.;agosto
23754656;ESC. BAS. 258 MAYOR DE CAB.MIGUEL A. RAMOS A.;julio
23754656;ESC. BAS. 258 MAYOR DE CAB.MIGUEL A. RAMOS A.;junio
14448571;ESC. BAS. 2590 SAN BLAS;agosto
14448571;ESC. BAS. 2590 SAN BLAS;julio
14448571;ESC. BAS. 2590 SAN BLAS;junio
3316464;ESC. BAS. 2591 NUEVA UCRANIA;agosto
3316464;ESC. BAS. 2591 NUEVA UCRANIA;julio
3316464;ESC. BAS. 2591 NUEVA UCRANIA;junio
4974696;ESC. BAS. 2592 FRANCISCO AMARILLA ARZAMENDIA;agosto
4974696;ESC. BAS. 2592 FRANCISCO AMARILLA ARZAMENDIA;julio
4974696;ESC. BAS. 2592 FRANCISCO AMARILLA ARZAMENDIA;junio
5192446;ESC. BAS. 2593 SAN FRANCISCO DE ASIS;agosto
6850678;ESC. BAS. 2593 SAN FRANCISCO DE ASIS;julio
6850678;ESC. BAS. 2593 SAN FRANCISCO DE ASIS;junio
3316464;ESC. BAS. 2594 PERPETUO SOCORRO;agosto
3316464;ESC. BAS. 2594 PERPETUO SOCORRO;julio
3316464;ESC. BAS. 2594 PERPETUO SOCORRO;junio
3316464;ESC. BAS. 2595 OLEGARIO PAREDES;agosto
3316464;ESC. BAS. 2595 OLEGARIO PAREDES;julio
3316464;ESC. BAS. 2595 OLEGARIO PAREDES;junio
1658232;ESC. BAS. 2597 NTRA. SRA. DE LA ASUNCION;agosto
1658232;ESC. BAS. 2597 NTRA. SRA. DE LA ASUNCION;julio
1658232;ESC. BAS. 2597 NTRA. SRA. DE LA ASUNCION;junio
6632928;ESC. BAS. 2598 SAN FRANCISCO DE ASIS;agosto
6632928;ESC. BAS. 2598 SAN FRANCISCO DE ASIS;julio
6632928;ESC. BAS. 2598 SAN FRANCISCO DE ASIS;junio
4974696;ESC. BAS. 2599 ZENON ORTIZ;agosto
4974696;ESC. BAS. 2599 ZENON ORTIZ;julio
4974696;ESC. BAS. 2599 ZENON ORTIZ;junio
72650676;ESC. BAS. 259 PROF. LIMPIA CONCEPCION PEREZ;agosto
72650676;ESC. BAS. 259 PROF. LIMPIA CONCEPCION PEREZ;julio
72650676;ESC. BAS. 259 PROF. LIMPIA CONCEPCION PEREZ;junio
105706121;ESC. BAS. 25 CARLOS A. LOPEZ;agosto
104047889;ESC. BAS. 25 CARLOS A. LOPEZ;julio
103897139;ESC. BAS. 25 CARLOS A. LOPEZ;junio
11607624;ESC. BAS. 2600 CNEL. LUIS CAMINOS;agosto
11607624;ESC. BAS. 2600 CNEL. LUIS CAMINOS;julio
11607624;ESC. BAS. 2600 CNEL. LUIS CAMINOS;junio
8291160;ESC. BAS. 2601 SAN ISIDRO;agosto
8291160;ESC. BAS. 2601 SAN ISIDRO;julio
8291160;ESC. BAS. 2601 SAN ISIDRO;junio
26147963;ESC. BAS. 2602 VIRGEN DEL CARMEN (12099);agosto
26147963;ESC. BAS. 2602 VIRGEN DEL CARMEN (12099);julio
26147963;ESC. BAS. 2602 VIRGEN DEL CARMEN (12099);junio
25710320;ESC. BAS. 2603 SAN R. GONZ. DE SANTACRUZ;agosto
25710320;ESC. BAS. 2603 SAN R. GONZ. DE SANTACRUZ;julio
25710320;ESC. BAS. 2603 SAN R. GONZ. DE SANTACRUZ;junio
14924088;ESC. BAS. 2604 SAN ANTONIO DE PADUA;agosto
14924088;ESC. BAS. 2604 SAN ANTONIO DE PADUA;julio
14924088;ESC. BAS. 2604 SAN ANTONIO DE PADUA;junio
9949392;ESC. BAS. 2605 MARIA AUXILIADORA;agosto
9949392;ESC. BAS. 2605 MARIA AUXILIADORA;julio
9949392;ESC. BAS. 2605 MARIA AUXILIADORA;junio
10041160;ESC. BAS. 2606 VIRGEN DE FATIMA;agosto
10041160;ESC. BAS. 2606 VIRGEN DE FATIMA;julio
10041160;ESC. BAS. 2606 VIRGEN DE FATIMA;junio
11699392;ESC. BAS. 2607 DON CARLOS ANTONIO LOPEZ;agosto
11699392;ESC. BAS. 2607 DON CARLOS ANTONIO LOPEZ;julio
11699392;ESC. BAS. 2607 DON CARLOS ANTONIO LOPEZ;junio
17989320;ESC. BAS. 2608 DON JUAN RAMON ESQUIVEL;agosto
17989320;ESC. BAS. 2608 DON JUAN RAMON ESQUIVEL;julio
17989320;ESC. BAS. 2608 DON JUAN RAMON ESQUIVEL;junio
39268372;ESC. BAS. 2609 JULIO AFARA PAIVA;agosto
39268372;ESC. BAS. 2609 JULIO AFARA PAIVA;julio
39268372;ESC. BAS. 2609 JULIO AFARA PAIVA;junio
97664448;ESC. BAS. 260 NTRA.SRA. DE LA ASUNCION;agosto
99691180;ESC. BAS. 260 NTRA.SRA. DE LA ASUNCION;julio
99691180;ESC. BAS. 260 NTRA.SRA. DE LA ASUNCION;junio
25768088;ESC. BAS. 2610 SAN ANTONIO;agosto
25768088;ESC. BAS. 2610 SAN ANTONIO;julio
25768088;ESC. BAS. 2610 SAN ANTONIO;junio
18364588;ESC. BAS. 2611 MARIA AUXILIADORA (12115);agosto
18364588;ESC. BAS. 2611 MARIA AUXILIADORA (12115);julio
18364588;ESC. BAS. 2611 MARIA AUXILIADORA (12115);junio
11607624;ESC. BAS. 2612 SAN BALTAZAR;agosto
11607624;ESC. BAS. 2612 SAN BALTAZAR;julio
11607624;ESC. BAS. 2612 SAN BALTAZAR;junio
11607624;ESC. BAS. 2613 PROF. NELSON MIRANDA S.;agosto
11607624;ESC. BAS. 2613 PROF. NELSON MIRANDA S.;julio
15015856;ESC. BAS. 2613 PROF. NELSON MIRANDA S.;junio
13265856;ESC. BAS. 2614 MARIA AUXILIADORA;agosto
13265856;ESC. BAS. 2614 MARIA AUXILIADORA;julio
13265856;ESC. BAS. 2614 MARIA AUXILIADORA;junio
20217106;ESC. BAS. 2615 SAN ROQUE;agosto
20217106;ESC. BAS. 2615 SAN ROQUE;julio
20217106;ESC. BAS. 2615 SAN ROQUE;junio
18759892;ESC. BAS. 2616 SAN ISIDRO;agosto
18759892;ESC. BAS. 2616 SAN ISIDRO;julio
18759892;ESC. BAS. 2616 SAN ISIDRO;junio
13357624;ESC. BAS. 2617 CAPITAN PEDRO I. MEZA;agosto
13357624;ESC. BAS. 2617 CAPITAN PEDRO I. MEZA;julio
13357624;ESC. BAS. 2617 CAPITAN PEDRO I. MEZA;junio
6632928;ESC. BAS. 2618 SAN JUAN;agosto
6632928;ESC. BAS. 2618 SAN JUAN;julio
6632928;ESC. BAS. 2618 SAN JUAN;junio
15015856;ESC. BAS. 2619 REPUBLICA ARGENTINA (12612);agosto
15015856;ESC. BAS. 2619 REPUBLICA ARGENTINA (12612);julio
15015856;ESC. BAS. 2619 REPUBLICA ARGENTINA (12612);junio
45300632;ESC. BAS. 261 DEFENSORES DEL CHACO;agosto
45300632;ESC. BAS. 261 DEFENSORES DEL CHACO;julio
46958864;ESC. BAS. 261 DEFENSORES DEL CHACO;junio
25685606;ESC. BAS. 2623 SAN ISIDRO LABRADOR;agosto
25685606;ESC. BAS. 2623 SAN ISIDRO LABRADOR;julio
25685606;ESC. BAS. 2623 SAN ISIDRO LABRADOR;junio
29102552;ESC. BAS. 2624 DON JUAN GRECO;agosto
29102552;ESC. BAS. 2624 DON JUAN GRECO;julio
29102552;ESC. BAS. 2624 DON JUAN GRECO;junio
15710660;ESC. BAS. 2625 DON RUFINO GONZALEZ CABRERA;agosto
13566660;ESC. BAS. 2625 DON RUFINO GONZALEZ CABRERA;julio
13566660;ESC. BAS. 2625 DON RUFINO GONZALEZ CABRERA;junio
19949106;ESC. BAS. 2626 (10184) SAN RAFAEL;agosto
19949106;ESC. BAS. 2626 (10184) SAN RAFAEL;julio
19949106;ESC. BAS. 2626 (10184) SAN RAFAEL;junio
24948588;ESC. BAS. 2627 (10188) IDILIO CASTIGLIONI;agosto
24948588;ESC. BAS. 2627 (10188) IDILIO CASTIGLIONI;julio
24948588;ESC. BAS. 2627 (10188) IDILIO CASTIGLIONI;junio
13357624;ESC. BAS. 2628 DR. JOSE GASPAR R. DE FRANCIA;agosto
13357624;ESC. BAS. 2628 DR. JOSE GASPAR R. DE FRANCIA;julio
13357624;ESC. BAS. 2628 DR. JOSE GASPAR R. DE FRANCIA;junio
21657588;ESC. BAS. 2629 ENTRE RIOS;agosto
21657588;ESC. BAS. 2629 ENTRE RIOS;julio
21657588;ESC. BAS. 2629 ENTRE RIOS;junio
77704654;ESC. BAS. 262 PBRO. MANUEL GAMARRA;agosto
74388190;ESC. BAS. 262 PBRO. MANUEL GAMARRA;julio
74907440;ESC. BAS. 262 PBRO. MANUEL GAMARRA;junio
9949392;ESC. BAS. 2630 VIRGEN DEL ROSARIO;agosto
11607624;ESC. BAS. 2630 VIRGEN DEL ROSARIO;julio
11607624;ESC. BAS. 2630 VIRGEN DEL ROSARIO;junio
25476570;ESC. BAS. 2631 DR. CESAR BENITEZ BOGADO;agosto
25476570;ESC. BAS. 2631 DR. CESAR BENITEZ BOGADO;julio
25476570;ESC. BAS. 2631 DR. CESAR BENITEZ BOGADO;junio
18240552;ESC. BAS. 2632 ANTONIO DIOGENES SOSA VERA;agosto
18240552;ESC. BAS. 2632 ANTONIO DIOGENES SOSA VERA;julio
18240552;ESC. BAS. 2632 ANTONIO DIOGENES SOSA VERA;junio
33667248;ESC. BAS. 2633 (12480) SAN JUAN BOSCO;agosto
33667248;ESC. BAS. 2633 (12480) SAN JUAN BOSCO;julio
33667248;ESC. BAS. 2633 (12480) SAN JUAN BOSCO;junio
15015856;ESC. BAS. 2634 SANTA BARBARA;agosto
15015856;ESC. BAS. 2634 SANTA BARBARA;julio
15015856;ESC. BAS. 2634 SANTA BARBARA;junio
16582320;ESC. BAS. 2635 SAN ANTONIO DE PADUA;agosto
16582320;ESC. BAS. 2635 SAN ANTONIO DE PADUA;julio
16582320;ESC. BAS. 2635 SAN ANTONIO DE PADUA;junio
28608712;ESC. BAS. 2636 SAN ISIDRO;agosto
28307212;ESC. BAS. 2636 SAN ISIDRO;julio
28307212;ESC. BAS. 2636 SAN ISIDRO;junio
4407411;ESC. BAS. 2638 INMACULADA CONCEPCION;agosto
4407411;ESC. BAS. 2638 INMACULADA CONCEPCION;julio
4407411;ESC. BAS. 2638 INMACULADA CONCEPCION;junio
8291160;ESC. BAS. 2639;agosto
8291160;ESC. BAS. 2639;julio
8291160;ESC. BAS. 2639;junio
82744224;ESC. BAS. 263 CPTAN. MAURICIO JOSE TROCHE;agosto
82744224;ESC. BAS. 263 CPTAN. MAURICIO JOSE TROCHE;julio
77769528;ESC. BAS. 263 CPTAN. MAURICIO JOSE TROCHE;junio
26682552;ESC. BAS. 2641 SAN JOSE;agosto
26682552;ESC. BAS. 2641 SAN JOSE;julio
26682552;ESC. BAS. 2641 SAN JOSE;junio
18223106;ESC. BAS. 2642 DR. BOTTRELL;agosto
18223106;ESC. BAS. 2642 DR. BOTTRELL;julio
18223106;ESC. BAS. 2642 DR. BOTTRELL;junio
15015856;ESC. BAS. 2643 ILUMINADA C. AVALOS DE RIOS;agosto
15015856;ESC. BAS. 2643 ILUMINADA C. AVALOS DE RIOS;julio
15015856;ESC. BAS. 2643 ILUMINADA C. AVALOS DE RIOS;junio
17758536;ESC. BAS. 2644 VECINOS UNIDOS;agosto
17758536;ESC. BAS. 2644 VECINOS UNIDOS;julio
17758536;ESC. BAS. 2644 VECINOS UNIDOS;junio
104035740;ESC. BAS. 2645 JUAN ANGEL BENITEZ;agosto
104035740;ESC. BAS. 2645 JUAN ANGEL BENITEZ;julio
107352204;ESC. BAS. 2645 JUAN ANGEL BENITEZ;junio
30031802;ESC. BAS. 2646 VIRGEN DEL CARMEN;agosto
30031802;ESC. BAS. 2646 VIRGEN DEL CARMEN;julio
30031802;ESC. BAS. 2646 VIRGEN DEL CARMEN;junio
43402298;ESC. BAS. 2647 SAN AGUSTIN;agosto
43402298;ESC. BAS. 2647 SAN AGUSTIN;julio
43402298;ESC. BAS. 2647 SAN AGUSTIN;junio
25023606;ESC. BAS. 2648 J. DE LA CRUZ VAZQUEZ BENITEZ;agosto
25023606;ESC. BAS. 2648 J. DE LA CRUZ VAZQUEZ BENITEZ;julio
25023606;ESC. BAS. 2648 J. DE LA CRUZ VAZQUEZ BENITEZ;junio
19672356;ESC. BAS. 2649 KATUPYRY;agosto
19672356;ESC. BAS. 2649 KATUPYRY;julio
19672356;ESC. BAS. 2649 KATUPYRY;junio
33411636;ESC. BAS. 264 CLOTILDE E. PAREDES;agosto
26778708;ESC. BAS. 264 CLOTILDE E. PAREDES;julio
28436940;ESC. BAS. 264 CLOTILDE E. PAREDES;junio
31873212;ESC. BAS. 265;agosto
31873212;ESC. BAS. 265;julio
14924088;ESC. BAS. 2650 DR. ISABELINO GONZALEZ;agosto
14924088;ESC. BAS. 2650 DR. ISABELINO GONZALEZ;julio
14924088;ESC. BAS. 2650 DR. ISABELINO GONZALEZ;junio
25191820;ESC. BAS. 2651;agosto
25191820;ESC. BAS. 2651;julio
25191820;ESC. BAS. 2651;junio
11607624;ESC. BAS. 2652 PROF. TERESITA DE JESUS FLORES (10596);agosto
11607624;ESC. BAS. 2652 PROF. TERESITA DE JESUS FLORES (10596);julio
11607624;ESC. BAS. 2652 PROF. TERESITA DE JESUS FLORES (10596);junio
13265856;ESC. BAS. 2653 SAN JOSE (11494);agosto
13265856;ESC. BAS. 2653 SAN JOSE (11494);julio
13265856;ESC. BAS. 2653 SAN JOSE (11494);junio
29077784;ESC. BAS. 2654 (12912);agosto
29077784;ESC. BAS. 2654 (12912);julio
29077784;ESC. BAS. 2654 (12912);junio
75072834;ESC. BAS. 2655 VERGEL LUQUEÑO;agosto
75072834;ESC. BAS. 2655 VERGEL LUQUEÑO;julio
